ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,DateThisUpdate,DateOfDataset,Pop0-19ConstNum,Pop0-19ConstRate,Pop20-64ConstNum,Pop20-64ConstRate,Pop65ConstNum,Pop65ConstRate,PopTotalConstNum,Pop0-19RegNum,Pop0-19RegRate,Pop20-64RegNum,Pop20-64RegRate,Pop65RegNum,Pop65RegRate,PopTotalRegNum,Pop0-19UKNum,Pop0-19UKRate,Pop20-64UKNum,Pop20-64UKRate,Pop65UKNum,Pop65UKRate,PopTotalUKNum
E14000623,Central Devon,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19332,0.212893421,49284,0.542739467,22190,0.244367112,90806,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000630,Cheltenham,E15000009,South West,K02000001,UK,05/04/16,01/01/14,23723,0.224624096,63408,0.60038632,18481,0.174989585,105612,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000635,Chippenham,E15000009,South West,K02000001,UK,05/04/16,01/01/14,23640,0.240593545,55305,0.562860661,19312,0.196545793,98257,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000638,Christchurch,E15000009,South West,K02000001,UK,05/04/16,01/01/14,15379,0.180447511,40766,0.478322597,29082,0.341229892,85227,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000665,Devizes,E15000009,South West,K02000001,UK,05/04/16,01/01/14,24881,0.246695817,57983,0.574903081,17993,0.178401103,100857,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000678,East Devon,E15000009,South West,K02000001,UK,05/04/16,01/01/14,20277,0.206222159,50791,0.516557167,27258,0.277220674,98326,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000698,Exeter,E15000009,South West,K02000001,UK,05/04/16,01/01/14,24522,0.220056535,69995,0.628124018,16918,0.151819446,111435,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000702,Filton and Bradley Stoke,E15000009,South West,K02000001,UK,05/04/16,01/01/14,23910,0.244668659,58539,0.599023781,15275,0.15630756,97724,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000705,Forest of Dean,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19168,0.218078389,48447,0.551191763,20280,0.230729848,87895,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000712,Gloucester,E15000009,South West,K02000001,UK,05/04/16,01/01/14,29237,0.251945366,68911,0.59382998,17897,0.154224654,116045,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000774,Kingswood,E15000009,South West,K02000001,UK,05/04/16,01/01/14,21212,0.236841518,52037,0.581016503,16313,0.18214198,89562,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000815,Mid Dorset and North Poole,E15000009,South West,K02000001,UK,05/04/16,01/01/14,18113,0.222136375,43883,0.538177582,19544,0.239686044,81540,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000835,Newton Abbot,E15000009,South West,K02000001,UK,05/04/16,01/01/14,17923,0.203964813,47634,0.542077771,22316,0.253957416,87873,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000837,North Cornwall,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19410,0.215537344,48234,0.535611966,22410,0.24885069,90054,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000838,North Devon,E15000009,South West,K02000001,UK,05/04/16,01/01/14,20361,0.216470513,50814,0.540235384,22884,0.243294103,94059,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000839,North Dorset,E15000009,South West,K02000001,UK,05/04/16,01/01/14,21686,0.22263287,52129,0.535166877,23592,0.242200253,97407,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000846,North East Somerset,E15000009,South West,K02000001,UK,05/04/16,01/01/14,20661,0.232083483,48854,0.548773364,19509,0.219143152,89024,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000850,North Somerset,E15000009,South West,K02000001,UK,05/04/16,01/01/14,22427,0.222857086,54543,0.54199376,23664,0.235149154,100634,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000851,North Swindon,E15000009,South West,K02000001,UK,05/04/16,01/01/14,27876,0.251947723,65735,0.594123389,17031,0.153928888,110642,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000860,North Wiltshire,E15000009,South West,K02000001,UK,05/04/16,01/01/14,21425,0.236351201,51303,0.565952189,17921,0.19769661,90649,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000879,"Plymouth, Moor View",E15000009,South West,K02000001,UK,05/04/16,01/01/14,23081,0.248161448,52084,0.559994839,17843,0.191843712,93008,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000880,"Plymouth, Sutton and Devonport",E15000009,South West,K02000001,UK,05/04/16,01/01/14,24425,0.214072237,74713,0.654820022,14959,0.131107742,114097,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000881,Poole,E15000009,South West,K02000001,UK,05/04/16,01/01/14,20701,0.21211997,55227,0.565902593,21663,0.221977436,97591,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000912,Salisbury,E15000009,South West,K02000001,UK,05/04/16,01/01/14,21257,0.227632438,51974,0.556568112,20152,0.21579945,93383,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000932,Somerton and Frome,E15000009,South West,K02000001,UK,05/04/16,01/01/14,23637,0.225597709,56553,0.539756621,24585,0.234645669,104775,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000936,South Dorset,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19176,0.20788344,50338,0.54570487,22730,0.246411691,92244,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000938,South East Cornwall,E15000009,South West,K02000001,UK,05/04/16,01/01/14,18577,0.208383811,48655,0.545777808,21916,0.245838381,89148,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000947,South Swindon,E15000009,South West,K02000001,UK,05/04/16,01/01/14,25531,0.242789353,64420,0.612607815,15206,0.144602832,105157,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000950,South West Devon,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19711,0.221688617,48428,0.544667259,20774,0.233644124,88913,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000954,South West Wiltshire,E15000009,South West,K02000001,UK,05/04/16,01/01/14,23288,0.232886987,55289,0.552906587,21420,0.214206426,99997,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000961,St Austell and Newquay,E15000009,South West,K02000001,UK,05/04/16,01/01/14,22776,0.223112565,56195,0.55048343,23112,0.226404005,102083,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000964,St Ives,E15000009,South West,K02000001,UK,05/04/16,01/01/14,17595,0.204236796,46363,0.53816599,22192,0.257597214,86150,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000980,Stroud,E15000009,South West,K02000001,UK,05/04/16,01/01/14,23020,0.225480689,57848,0.56662063,21225,0.207898681,102093,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000988,Taunton Deane,E15000009,South West,K02000001,UK,05/04/16,01/01/14,25641,0.227279577,62612,0.55498728,24564,0.217733143,112817,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000990,Tewkesbury,E15000009,South West,K02000001,UK,05/04/16,01/01/14,22452,0.220009799,57582,0.564252817,22016,0.215737384,102050,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000991,The Cotswolds,E15000009,South West,K02000001,UK,05/04/16,01/01/14,20592,0.210903653,53145,0.544312095,23900,0.244784252,97637,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000994,Thornbury and Yate,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19081,0.226426961,47279,0.561041889,17910,0.21253115,84270,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000996,Tiverton and Honiton,E15000009,South West,K02000001,UK,05/04/16,01/01/14,21062,0.211693285,51899,0.521634688,26532,0.266672027,99493,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000999,Torbay,E15000009,South West,K02000001,UK,05/04/16,01/01/14,20919,0.212052712,53819,0.545554992,23912,0.242392296,98650,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001000,Torridge and West Devon,E15000009,South West,K02000001,UK,05/04/16,01/01/14,20286,0.204491845,53244,0.53672305,25672,0.258785105,99202,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001001,Totnes,E15000009,South West,K02000001,UK,05/04/16,01/01/14,16658,0.198380374,43218,0.514683816,24094,0.28693581,83970,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001003,Truro and Falmouth,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19366,0.209915886,52327,0.567193462,20563,0.222890652,92256,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001026,Wells,E15000009,South West,K02000001,UK,05/04/16,01/01/14,23657,0.224865738,56476,0.536818592,25072,0.238315669,105205,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001031,West Dorset,E15000009,South West,K02000001,UK,05/04/16,01/01/14,19396,0.200998984,49199,0.509844764,27903,0.289156252,96498,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001038,Weston-Super-Mare,E15000009,South West,K02000001,UK,05/04/16,01/01/14,24346,0.226432292,59043,0.549135045,24131,0.224432664,107520,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001060,Yeovil,E15000009,South West,K02000001,UK,05/04/16,01/01/14,24158,0.22123521,60321,0.552410345,24717,0.226354445,109196,1208642,0.222860865,3068861,0.565865673,1145800,0.211273462,5423303,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000001,Belfast East,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,21899,0.233114402,55820,0.594202744,16222,0.172682854,93941,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000002,Belfast North,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,26737,0.259293022,59700,0.578965233,16678,0.161741745,103115,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000003,Belfast South,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,25160,0.223557009,71913,0.638976756,15471,0.137466235,112544,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000004,Belfast West,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,27739,0.293103266,54430,0.575132873,12470,0.131763861,94639,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000005,East Antrim,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,22071,0.245056348,52356,0.581313496,15638,0.173630156,90065,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000006,East Londonderry,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,25723,0.256514325,58019,0.578575774,16537,0.164909901,100279,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000007,Fermanagh and South Tyrone,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,28688,0.271934481,60867,0.576960264,15941,0.151105255,105496,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000008,Foyle,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,28662,0.280727529,60135,0.58898716,13302,0.130285311,102099,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000009,Lagan Valley,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,26200,0.250427734,60804,0.58118351,17617,0.168388756,104621,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000010,Mid Ulster,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,29030,0.285380048,59063,0.580620109,13631,0.133999843,101724,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000011,Newry and Armagh,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,33079,0.285166251,66671,0.574754955,16249,0.140078794,115999,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000012,North Antrim,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,27658,0.250923112,63670,0.577636652,18897,0.171440236,110225,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000013,North Down,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,20804,0.230870815,50968,0.565613521,18339,0.203515664,90111,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000014,South Antrim,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,27116,0.269154797,58662,0.582281999,14967,0.148563204,100745,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000015,South Down,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,30857,0.279360107,63366,0.573676396,16233,0.146963497,110456,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000016,Strangford,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,21836,0.241856344,51863,0.574436507,16586,0.18370715,90285,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000017,Upper Bann,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,33050,0.270681988,71482,0.58544296,17567,0.143875052,122099,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
N06000018,West Tyrone,N92000002,Northern Ireland,K02000001,UK,05/04/16,01/01/14,25279,0.274607572,53205,0.577969692,13571,0.147422736,92055,481588,0.261661789,1072994,0.582991125,285916,0.155347085,1840498,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000001,Aberdeen North,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,20386,0.20263205,66854,0.664513051,13366,0.132854899,100606,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000002,Aberdeen South,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,17907,0.183454564,64824,0.664112284,14879,0.152433152,97610,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000003,Airdrie and Shotts,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,20895,0.237959662,52928,0.602762815,13986,0.159277523,87809,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000004,Angus,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18537,0.213961702,49526,0.571649526,18574,0.214388772,86637,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000005,Argyll and Bute,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,17589,0.20065024,48959,0.558510153,21112,0.240839608,87660,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,19347,0.209220088,52540,0.568171987,20585,0.222607925,92472,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000007,Banff and Buchan,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,20502,0.222400607,53972,0.58547486,17711,0.192124532,92185,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,19607,0.207292834,52858,0.558835346,22121,0.23387182,94586,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,13041,0.212702451,34300,0.559442841,13970,0.227854708,61311,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000010,Central Ayrshire,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,19053,0.215499983,50689,0.573320666,18671,0.211179351,88413,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,23414,0.241970154,58373,0.603251209,14977,0.154778637,96764,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,19938,0.232915119,50764,0.593023527,14900,0.174061354,85602,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000013,Dumfries and Galloway,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,19384,0.204188261,52913,0.557377913,22635,0.238433826,94932,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18259,0.209890451,48527,0.557826492,20207,0.232283057,86993,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000015,Dundee East,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,20125,0.222678336,52212,0.577713356,18040,0.199608307,90377,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000016,Dundee West,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18216,0.20722135,54875,0.624246354,14815,0.168532296,87906,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000017,Dunfermline and West Fife,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,22904,0.2296739,59788,0.599534716,17032,0.170791384,99724,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000018,East Dunbartonshire,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18032,0.218141347,46237,0.559350125,18393,0.222508529,82662,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000019,"East Kilbride, Strathaven and Lesmahagow",S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,21890,0.220498615,58845,0.592747419,18540,0.186753966,99275,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000020,East Lothian,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,23650,0.231749143,58904,0.577207251,19496,0.191043606,102050,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000021,East Renfrewshire,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,22976,0.248711842,51715,0.559807318,17689,0.19148084,92380,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000022,Edinburgh East,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18557,0.191562061,65046,0.671463374,13269,0.136974564,96872,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000023,Edinburgh North and Leith,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,19186,0.172745689,78213,0.704209247,13666,0.123045064,111065,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000024,Edinburgh South,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18448,0.207916329,55782,0.628685421,14498,0.163398251,88728,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000025,Edinburgh South West,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,20638,0.203763674,65797,0.649628767,14849,0.146607559,101284,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000026,Edinburgh West,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,21023,0.22192313,56181,0.593058239,17527,0.185018632,94731,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000027,Na h-Eileanan An Iar,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,5573,0.204513761,15231,0.55893578,6446,0.236550459,27250,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000028,Falkirk,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,25322,0.226347969,66894,0.59795123,19656,0.175700801,111872,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000029,Glasgow Central,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,16631,0.182425466,65608,0.719654257,8927,0.097920277,91166,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000030,Glasgow East,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,20188,0.226475208,54873,0.61558223,14079,0.157942562,89140,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000031,Glasgow North,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,12668,0.175951776,50872,0.706584997,8457,0.117463228,71997,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000032,Glasgow North East,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18642,0.217206907,54302,0.632698716,12882,0.150094377,85826,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
S14000033,Glasgow North West,S15000001,Scotland,K02000001,UK,05/04/16,01/01/14,18148,0.20845394,55743,0.640282564,13169,0.151263496,87060,1163530,0.217579849,3215681,0.601331625,968389,0.181088526,5347600,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
